name,universeId,placeId,link,genre,allowedGearGenres,isGenreEnforced,isAllGenre,playing,visits,favoritedCount,gameRating
Indonesian Railfanning: Cibitung,2657756655,6943106978,web.roblox.com/games/6943106978,All,All,True,True,0,21321,286,
Reality of Mermen and Mermaids,426781777,1029271122,web.roblox.com/games/1029271122,RPG,RPG,True,False,50,18702978,36347,
Prior Extinction [RETRO],1942334549,5558588689,web.roblox.com/games/5558588689,All,All,True,True,124,7719840,47569,
🚨NEW MAP!🚨Police Academy,1972218973,5625227652,web.roblox.com/games/5625227652,All,All,True,True,69,824995,8499,
[V2] Tyrone Shippuden,2423958622,6484857709,web.roblox.com/games/6484857709,All,All,True,True,51,321104,10412,
Bakers Valley,394602509,947714452,web.roblox.com/games/947714452,Town and City,TownAndCity,True,False,149,128155201,1037774,
Cart Ride into Dhar Man,1315809294,3837135621,web.roblox.com/games/3837135621,Comedy,Funny,True,False,31,1566983,19228,
Escape Running Head,2274830359,6205205961,web.roblox.com/games/6205205961,Horror,Scary,True,False,9553,307246601,543770,
The Aurorian Realm,2806721119,7213558651,web.roblox.com/games/7213558651,Adventure,Adventure,True,False,15,97793,2792,
Robox Obby!!(Secret Update!!),2486643299,6600157235,web.roblox.com/games/6600157235,All,All,True,True,38,5635803,12035,
Midnight at the Office [Part 1],2698095207,7016820506,web.roblox.com/games/7016820506,Horror,Scary,True,False,3,77006,5385,
"The Scary Stories Ride: ""The Babysitter""",1349265638,4048304760,web.roblox.com/games/4048304760,All,All,True,True,19,3509878,24599,
Speed Running Simulator,2699045098,7018634745,web.roblox.com/games/7018634745,Adventure,Adventure,True,False,188,1762340,2932,
ادمن مجاني,2770610410,7146703422,web.roblox.com/games/7146703422,All,All,True,True,0,7944,5,
BUNNY SMILES: Resturant - The Walten Files,2417076460,6472342667,web.roblox.com/games/6472342667,All,All,True,True,0,3486,100,
⚡ FRD | Sandy Shore Roleplay,2490215133,6606166018,web.roblox.com/games/6606166018,Town and City,TownAndCity,True,False,0,12006,233,
운테르게임,1334815457,3952704772,web.roblox.com/games/3952704772,All,All,True,True,22,4493260,19223,
super car testing,1931027327,5524768956,web.roblox.com/games/5524768956,All,All,True,True,2,22228,256,
Ro-scale RC Trucking,1947411330,5573297962,web.roblox.com/games/5573297962,All,All,True,True,19,80044,1064,
[Update 1.14] A Coolio Revamp,2530026375,6702706660,web.roblox.com/games/6702706660,Fighting,Ninja,True,False,0,297439,7106,
CLIMB 1000+ STEP OF STAIRS FOR FREE VIP IN THE END,2224662003,6111963311,web.roblox.com/games/6111963311,Adventure,Adventure,True,False,2,42515,69,
Clock's Difficulty Chart Obby HARD,2068784631,5820011790,web.roblox.com/games/5820011790,All,All,True,True,1,43753,164,
[NEW STAGE] Obby World,2948376058,7588825285,web.roblox.com/games/7588825285,Adventure,Adventure,True,False,0,24,1,
🌸Sugar Tower🌸,2358322682,6362854232,web.roblox.com/games/6362854232,All,All,True,True,46,1574354,9727,
SQUID GAME OBBY!,2929896543,7534540361,web.roblox.com/games/7534540361,All,All,True,True,13,576797,1702,
Aesthetic Vibes (BIG UPDATE AGAIN BRO),2897980509,7438812338,web.roblox.com/games/7438812338,All,All,True,True,0,35,1,
🍩Donut Simulator🍩,2857086051,7321559235,web.roblox.com/games/7321559235,All,All,True,True,0,16855,129,
"Red Light, Green Light (Fish Game)",2270309480,6196931277,web.roblox.com/games/6196931277,All,All,True,True,35,2360522,13276,
Monaco GP [2013 Cars!],2543758440,6727438448,web.roblox.com/games/6727438448,Sports,Sports,True,False,0,5403,124,
[Old] Primordial Arts,1527654423,4640956840,web.roblox.com/games/4640956840,Fighting,Ninja,True,False,0,1012090,10960,
[ Siren head ] Creature Attack Simulator,1889249305,5395782385,web.roblox.com/games/5395782385,Horror,Scary,True,False,36,2218826,5941,
PUBG LITE ⚔️,896707177,2519902885,web.roblox.com/games/2519902885,FPS,FPS,True,False,0,432389,751,
Stupid Babies [HALLOWEEN],2019633770,5705773637,web.roblox.com/games/5705773637,Comedy,Funny,True,False,19,5272621,91058,
Japan-New Zealand joint training pitch,2737613419,7087907098,web.roblox.com/games/7087907098,All,All,True,True,0,346,1,
Friendly Abyss 6:06 (NEW SUBLEVELS),2462951661,6557189404,web.roblox.com/games/6557189404,Horror,Scary,True,False,1,17970,100,
Vibe Diner,1839344353,5252134557,web.roblox.com/games/5252134557,All,All,True,True,0,846097,20396,
Tower of Hell - Hard,1962617573,5608366287,web.roblox.com/games/5608366287,Adventure,Adventure,True,False,9,17332780,36026,
Vinatea | Showcase,59353829,5103013,web.roblox.com/games/5103013,Building,Tutorial,True,False,0,330362,13564,
Some kind of monster mania (Mobile support!),2259987183,6176853396,web.roblox.com/games/6176853396,All,All,True,True,0,18633,260,
[🎃Halloween🎃] Mutated Hatchers 3,2675188622,6975182519,web.roblox.com/games/6975182519,All,All,True,True,10,28313,173,
【EO】DR: Kazuhiko Academy,2762908561,7132600758,web.roblox.com/games/7132600758,All,All,True,True,33,242998,3849,
Tower of Party,1676125690,4903404303,web.roblox.com/games/4903404303,Adventure,Adventure,True,False,43,35879121,65053,
Ro-Piece,782837247,2253638983,web.roblox.com/games/2253638983,Adventure,Adventure,True,False,46,45191841,156202,
cart ride into james charles lol,1727112707,5008344562,web.roblox.com/games/5008344562,Comedy,Funny,True,False,111,12581025,32627,
Mystery Lake: Roblox Edition,2401938536,6443813213,web.roblox.com/games/6443813213,Adventure,Adventure,True,False,0,3337,282,
[HALLOWEEN] Miraculous [BETA TEST],2050272363,5778759468,web.roblox.com/games/5778759468,Adventure,Adventure,True,False,21,9728215,38335,
"LakeSide County, Manitoba",2055548012,5793814825,web.roblox.com/games/5793814825,All,All,True,True,3,2358,15,
Cart Ride Into Lil Nas X,2390535275,6422729623,web.roblox.com/games/6422729623,All,All,True,True,9,1355604,5759,
PTA Subway: Kennedy Lines (CLASSIC),2279647257,6214255393,web.roblox.com/games/6214255393,Town and City,TownAndCity,True,False,5,494038,4139,
The Floor Is Lava! Game (Version 2.8) A,1591257111,4754234802,web.roblox.com/games/4754234802,Adventure,Adventure,True,False,0,146297,186,
Blank,76883997,161066239,web.roblox.com/games/161066239,All,All,True,True,0,110750,2458,
Ant Simulator,102509166,244058389,web.roblox.com/games/244058389,All,All,True,True,13,28823834,164993,
[📖 INDEX 📖] Magnet Champions,2238556785,6136029119,web.roblox.com/games/6136029119,All,All,True,True,0,35350,713,
RB World 2,369175156,887332628,web.roblox.com/games/887332628,Sports,Sports,True,False,55,38992301,301486,
Spider Sim 2 [New Spider + More],2013637236,5695143776,web.roblox.com/games/5695143776,Adventure,Adventure,True,False,69,5308958,22903,
Super Tornado Survival,2678696174,6981469434,web.roblox.com/games/6981469434,All,All,True,True,0,31275,171,
Gear Testing!,933243120,2602312903,web.roblox.com/games/2602312903,All,All,True,True,0,74191,421,
InSOnI v3 [Description],135768313,357766274,web.roblox.com/games/357766274,All,All,True,True,88,21958596,228937,
Treino de Grau BR 🇧🇷 RETORNO DO ANTIGO MAPA!!💥,2459740410,6551004644,web.roblox.com/games/6551004644,All,All,True,True,78,3093482,18001,
SHOOT OUT!,1581656817,4738545896,web.roblox.com/games/4738545896,FPS,FPS,True,False,1064,112150025,607259,
무한의 계단 PVP 업뎨이트,2418813684,6475581054,web.roblox.com/games/6475581054,All,All,True,True,0,129552,285,
Survive the Tree House Disasters [HALLOWEEN],1832954615,5237051755,web.roblox.com/games/5237051755,Horror,Scary,True,False,2838,5285039,10252,
World Conquest Lite,402500343,966772830,web.roblox.com/games/966772830,RPG,RPG,True,False,16,1010008,4730,
wash,1700408057,4952133968,web.roblox.com/games/4952133968,All,All,True,True,0,9961,37,
Escape Squid Game Obby!,1619700477,4800408197,web.roblox.com/games/4800408197,Adventure,Adventure,True,False,6,602957,1440,
Unicorn theme Park!,743416721,2122897419,web.roblox.com/games/2122897419,All,All,True,True,1,1152936,4533,
Victoria Barracks,1199022995,3341187157,web.roblox.com/games/3341187157,Military,War,True,False,0,5390,19,
Tower of Killers,2586846724,6810995178,web.roblox.com/games/6810995178,Adventure,Adventure,True,False,52,4247141,30941,
DIY Obby!,2637964805,6906568657,web.roblox.com/games/6906568657,All,All,True,True,26,1165198,2778,
SCP Smile Room House [UPDATE],2133763591,5939732639,web.roblox.com/games/5939732639,All,All,True,True,25,3682803,11086,
Stay on Main [ALPHA],2857707027,7323478863,web.roblox.com/games/7323478863,Horror,Scary,True,False,71,240236,10902,
Electric State DarkRP(Beta),785394798,2262441883,web.roblox.com/games/2262441883,Town and City,TownAndCity,True,False,1094,58717240,365484,
Inspectrum 2,2310024304,6270513174,web.roblox.com/games/6270513174,All,All,True,True,1,1094989,2122,
Boot training Camp,1935748208,5538912133,web.roblox.com/games/5538912133,All,All,True,True,0,5267,15,
Volvo Byn,2470980724,6572640097,web.roblox.com/games/6572640097,All,All,True,True,9,614344,3865,
Cart Ride Into Anyone!,2749082744,7108039925,web.roblox.com/games/7108039925,All,All,True,True,79,1133890,5353,
KSI Launch Party,2736007417,7085418723,web.roblox.com/games/7085418723,All,All,True,True,19,17259424,111932,
쿠키 앤 크림 타워,2214177021,6094151692,web.roblox.com/games/6094151692,All,All,True,True,0,285003,1382,
[ALPHA] PolySonic RP,2050042629,5778238624,web.roblox.com/games/5778238624,RPG,RPG,True,False,1442,4490714,22118,
The Story Of SCPfire,2385783557,6414324652,web.roblox.com/games/6414324652,Horror,Scary,True,False,0,9,1,
FNaF 3 Pizzeria Tycoon,1258400519,3575198258,web.roblox.com/games/3575198258,Building,Tutorial,True,False,3,878700,5707,
Unicorn Obby Parkour Parcore Pakur Oby,2201299722,6068961266,web.roblox.com/games/6068961266,All,All,True,True,18,1053912,2535,
Aotu Heroes: Battle Arena,2794399260,7190301686,web.roblox.com/games/7190301686,All,All,True,True,5,627586,2772,
[🎵Request] 🎃 Vibe Snug,2891720222,7421197387,web.roblox.com/games/7421197387,All,All,True,True,22,162293,1694,
Little Ones,2585241119,6808042393,web.roblox.com/games/6808042393,Horror,Scary,True,False,862,12455605,78690,
Build a Boat to Survive!,2573215264,6783611814,web.roblox.com/games/6783611814,Adventure,Adventure,True,False,4204,46077360,151278,
Naruto:Tragedy,1207774336,3373796233,web.roblox.com/games/3373796233,All,All,True,True,22,857216,5259,
Teen Titans Battlegrounds,1111698561,3082002798,web.roblox.com/games/3082002798,Fighting,Ninja,True,False,2295,362920699,775150,
(Mega Update Slum)Police VS Thief(Shooting Game),2750688390,7110755305,web.roblox.com/games/7110755305,All,All,True,True,112,1034173,3761,
Anl3ty's Revived World,2580359428,6797408383,web.roblox.com/games/6797408383,All,All,True,True,0,4101,26,
Boat Simulator [VIP!!],3418374,56253608,web.roblox.com/games/56253608,Naval,Pirate,True,False,58,10825034,17807,
Hide N' Find | v1.2.3,1535224082,4653158113,web.roblox.com/games/4653158113,Adventure,Adventure,True,False,68,22254437,75246,
(ОБНОВЛЕНИЕ) Лифт КМЗ,2018912530,5704574975,web.roblox.com/games/5704574975,All,All,True,True,1,41370,102,
Piano Keyboard [Private Server],1755654425,5071732913,web.roblox.com/games/5071732913,All,All,True,True,5,136140,1467,
forest,2445847308,6525943791,web.roblox.com/games/6525943791,All,All,True,True,0,6,1,
Chile RP [ACCESO TEMPRANO],1982999325,5644191309,web.roblox.com/games/5644191309,All,All,True,True,3,14015,217,
[Bad Guy | 4+] Truth or Dare!,775236383,2223344867,web.roblox.com/games/2223344867,All,All,True,True,26,1783380,12938,
[🧟‍♂️ ZOMBIE EGG 🎃] Magnet Masters 🧲,2435623712,6507107360,web.roblox.com/games/6507107360,All,All,True,True,173,1969993,14479,
Super Place Roulette,1260038948,3582601336,web.roblox.com/games/3582601336,All,All,True,True,9,3557411,44241,
[Opheebop & Hank] Friday Night Funkyn' RP,2093229603,5867283312,web.roblox.com/games/5867283312,All,All,True,True,1321,52741492,213602,
NEBULA! [Impossible Parkour],2456921638,6545914110,web.roblox.com/games/6545914110,All,All,False,True,0,828,5,
"Squid Game [Red Light, Green Light]",2941036080,7569964954,web.roblox.com/games/7569964954,All,All,True,True,1,180724,171,
☣️VIRUS☣️ Quarantine Roleplay,1763159177,5089158038,web.roblox.com/games/5089158038,RPG,RPG,True,False,60,5288024,122900,
[ Content Deleted ],2849385611,7299863341,web.roblox.com/games/7299863341,Comedy,Funny,True,False,0,15793,122,
AMONG US AMONG US AMONG US AMONG US SIMULATOR AMON,2063838352,5811162323,web.roblox.com/games/5811162323,All,All,True,True,0,365987,685,
Симулятор Роста,1140829334,3160497929,web.roblox.com/games/3160497929,All,All,False,True,1,1579337,1717,
[🎃Halloween] Area 47: Roleplay,613788824,1581113210,web.roblox.com/games/1581113210,RPG,RPG,True,False,413,37040992,314729,
[ Content Deleted ],2915019035,7487113956,web.roblox.com/games/7487113956,All,All,True,True,0,209,0,
youtuber roblox malaysia obby,2581080350,6799015816,web.roblox.com/games/6799015816,All,All,True,True,0,56588,295,
OJ | OrangeJet,2889788201,7415725565,web.roblox.com/games/7415725565,All,All,True,True,0,55,0,
[NEW GR86] Midnight Racing: Tokyo DEMO,1198533421,3339374541,web.roblox.com/games/3339374541,Town and City,TownAndCity,True,False,483,31350981,248581,
the time line of sodor fallout update,2827856685,7252986629,web.roblox.com/games/7252986629,All,All,True,True,0,5356,28,
furry infection game test,2179836719,6027881769,web.roblox.com/games/6027881769,All,All,True,True,66,1470973,5859,
